md5_hash,copies_count,file_paths,folders,filename_code_labels,evidence_based_labels_list,strict_5class_qualified,strict_5class_label,majority_5class_qualified,majority_5class_label,majority_resolved_by_voting,strict_binary_qualified,strict_binary_label,majority_binary_qualified,majority_binary_label,group_status
34f59e2103a81dc04df71786fc966aa6,12,raw_data\BABY CRY\cold_hot\15c.wav; raw_data\BABY CRY\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147525-1.0-m-72-hu.wav; raw_data\Baby Crying Sounds\cold_hot\15c.wav; raw_data\Baby Crying Sounds\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147525-1.0-m-72-hu.wav; raw_data\Dataset\cry\15c.wav; raw_data\donateacry_corpus\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147525-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\15c.wav; raw_data_2\Baby Crying Sounds\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147525-1.0-m-72-hu.wav; raw_data_2\cry\cold_hot\15c.wav; raw_data_2\cry\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147525-1.0-m-72-hu.wav; raw_data_2\Dataset\cry\15c.wav; raw_data_2\hungry\hungry1 (148).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
35242774d79e2c0b32ed2a99af22c31a,11,raw_data\BABY CRY\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav; raw_data\Baby Crying Sounds\discomfort\149c.wav; raw_data\Baby Crying Sounds\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav; raw_data\Dataset\cry\149c.wav; raw_data\donateacry_corpus\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\149c.wav; raw_data_2\Baby Crying Sounds\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav; raw_data_2\cry\discomfort\149c.wav; raw_data_2\cry\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav; raw_data_2\Dataset\cry\149c.wav; raw_data_2\hungry\hungry1 (126).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
352939e2b7b1b1b71e38269492bce641,12,raw_data\BABY CRY\hungry\8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav; raw_data\BABY CRY\tired\288c.wav; raw_data\Baby Crying Sounds\hungry\8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\tired\288c.wav; raw_data\Dataset\cry\288c.wav; raw_data\donateacry_corpus\hungry\8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\288c.wav; raw_data_2\cry\hungry\8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav; raw_data_2\cry\tired\288c.wav; raw_data_2\Dataset\cry\288c.wav; raw_data_2\hungry\hungry1 (69).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3570f1481745e7da870cc678f4b3ba4b,2,raw_data\BABY CRY\hungry\hung_yasin_lapar_22.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yasin_lapar_22.wav,hungry; Hungry,None,Hungry,yes,Hungry,yes,Hungry,no,yes,Hungry,yes,Hungry,no_conflict
35a7cdc74ed92d76255efae87ea31208,6,raw_data\BABY CRY\belly_pain\403c.wav; raw_data\Baby Crying Sounds\belly pain\403c.wav; raw_data\Dataset\cry\403c.wav; raw_data_2\Baby Crying Sounds\belly pain\403c.wav; raw_data_2\cry\belly pain\403c.wav; raw_data_2\Dataset\cry\403c.wav,cry; belly pain; belly_pain,None,Unknown; Belly Pain,no,Excluded/Unknown,yes,Belly Pain,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
35c2651d3f30eada4672385135e0793e,5,raw_data\Baby Crying Sounds\silence\silence.wav_1.wav; raw_data\Dataset\not_cry\218n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_1.wav; raw_data_2\cry\silence\silence.wav_1.wav; raw_data_2\Dataset\not_cry\218n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
35c2c9910d523c37de59c1cfb9cd673c,12,raw_data\BABY CRY\cold_hot\48c.wav; raw_data\BABY CRY\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti.wav; raw_data\Baby Crying Sounds\cold_hot\48c.wav; raw_data\Baby Crying Sounds\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti.wav; raw_data\Dataset\cry\48c.wav; raw_data\donateacry_corpus\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti.wav; raw_data_2\Baby Crying Sounds\cold_hot\48c.wav; raw_data_2\Baby Crying Sounds\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti.wav; raw_data_2\cry\cold_hot\48c.wav; raw_data_2\cry\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti.wav; raw_data_2\Dataset\cry\48c.wav; raw_data_2\tired\10tired.wav,tired; cold_hot; cry,None; Tired,Unknown; Tired; Discomfort,no,Excluded/Unknown,yes,Tired,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
360ca9cbbeb6cc46d8b04d2057642600,11,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav; raw_data\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav; raw_data\Baby Crying Sounds\tired\311c.wav; raw_data\Dataset\cry\311c.wav; raw_data\donateacry_corpus\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav; raw_data_2\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav; raw_data_2\Baby Crying Sounds\tired\311c.wav; raw_data_2\cry\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav; raw_data_2\cry\tired\311c.wav; raw_data_2\Dataset\cry\311c.wav; raw_data_2\discomfort\9discomfort.wav,discomfort; tired; cry,None; Discomfort,Unknown; Tired; Discomfort,no,Excluded/Unknown,yes,Discomfort,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
364fc12d8649e86c23e1f8915e004960,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_54.wav; raw_data\Dataset\not_cry\163n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_54.wav; raw_data_2\cry\laugh\laugh_1.m4a_54.wav; raw_data_2\Dataset\not_cry\163n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
367a465ffac60f2b9eaff666d5fa793e,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_74.wav; raw_data\Dataset\not_cry\183n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_74.wav; raw_data_2\cry\laugh\laugh_1.m4a_74.wav; raw_data_2\Dataset\not_cry\183n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
36b130f840482144bf69ebb925e323a8,6,raw_data\BABY CRY\cold_hot\65c.ogg; raw_data\Baby Crying Sounds\cold_hot\65c.ogg; raw_data\Dataset\cry\65c.ogg; raw_data_2\Baby Crying Sounds\cold_hot\65c.ogg; raw_data_2\cry\cold_hot\65c.ogg; raw_data_2\Dataset\cry\65c.ogg,cold_hot; cry,None,Unknown; Discomfort,no,Excluded/Unknown,yes,Discomfort,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
3716d2b879182ca3a6de427fcb046d02,11,raw_data\BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\tired\319c.wav; raw_data\Dataset\cry\319c.wav; raw_data\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\319c.wav; raw_data_2\cry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav; raw_data_2\cry\tired\319c.wav; raw_data_2\Dataset\cry\319c.wav; raw_data_2\hungry\hungry1 (196).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
37605368e16be4ec89e5581dc331d42e,11,raw_data\BABY CRY\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data\Baby Crying Sounds\discomfort\156c.wav; raw_data\Baby Crying Sounds\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data\Dataset\cry\156c.wav; raw_data\donateacry_corpus\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\156c.wav; raw_data_2\Baby Crying Sounds\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data_2\cry\discomfort\156c.wav; raw_data_2\cry\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data_2\Dataset\cry\156c.wav; raw_data_2\hungry\hungry1 (29).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
377fd1e01134534d8f976768dfb87e2c,2,raw_data\Dataset\cry\96c.ogg; raw_data_2\Dataset\cry\96c.ogg,cry,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
378f8bfde2bbf68cb67a8ca43badbb08,5,raw_data\Baby Crying Sounds\noise\3-51376-A.ogg; raw_data\Dataset\not_cry\45n.ogg; raw_data_2\Baby Crying Sounds\noise\3-51376-A.ogg; raw_data_2\cry\noise\3-51376-A.ogg; raw_data_2\Dataset\not_cry\45n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
37a15b312e345052218fb2d85664f78e,5,raw_data\Baby Crying Sounds\noise\3-145577-A.ogg; raw_data\Dataset\not_cry\58n.ogg; raw_data_2\Baby Crying Sounds\noise\3-145577-A.ogg; raw_data_2\cry\noise\3-145577-A.ogg; raw_data_2\Dataset\not_cry\58n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
37dc5f49d22107c4568cbb5c098301ff,11,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data\Baby Crying Sounds\tired\313c.wav; raw_data\Dataset\cry\313c.wav; raw_data\donateacry_corpus\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data_2\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data_2\Baby Crying Sounds\tired\313c.wav; raw_data_2\cry\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data_2\cry\tired\313c.wav; raw_data_2\Dataset\cry\313c.wav; raw_data_2\discomfort\11discomfort.wav,discomfort; tired; cry,None; Discomfort,Unknown; Tired; Discomfort,no,Excluded/Unknown,yes,Discomfort,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
3900c9fb3202b51289be7dc75402536f,12,raw_data\BABY CRY\cold_hot\46c.wav; raw_data\BABY CRY\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data\Baby Crying Sounds\cold_hot\46c.wav; raw_data\Baby Crying Sounds\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data\Dataset\cry\46c.wav; raw_data\donateacry_corpus\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data_2\Baby Crying Sounds\cold_hot\46c.wav; raw_data_2\Baby Crying Sounds\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data_2\cry\cold_hot\46c.wav; raw_data_2\cry\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data_2\Dataset\cry\46c.wav; raw_data_2\discomfort\14discomfort.wav,discomfort; cold_hot; cry,None; Discomfort,Unknown; Discomfort,no,Excluded/Unknown,yes,Discomfort,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
39084d34f35d0d07fda0657cd1b6acd1,2,raw_data\BABY CRY\lonely\lo-14 - Copy.wav; raw_data\BABY CRY\lonely\lo-14.wav,lonely,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
398b910dc776dd5abfe14b9747584ab6,12,raw_data\BABY CRY\burping\530c.wav; raw_data\BABY CRY\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data\Baby Crying Sounds\burping\530c.wav; raw_data\Baby Crying Sounds\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data\Dataset\cry\530c.wav; raw_data\donateacry_corpus\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data_2\Baby Crying Sounds\burping\530c.wav; raw_data_2\Baby Crying Sounds\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data_2\cry\burping\530c.wav; raw_data_2\cry\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data_2\Dataset\cry\530c.wav; raw_data_2\hungry\hungry1 (343).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
39a6511c0755ad3468ce4b62b07f6693,5,raw_data\Baby Crying Sounds\noise\2-57191-A.ogg; raw_data\Dataset\not_cry\26n.ogg; raw_data_2\Baby Crying Sounds\noise\2-57191-A.ogg; raw_data_2\cry\noise\2-57191-A.ogg; raw_data_2\Dataset\not_cry\26n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
39e71848d4f159f15c5249eff3ba9c5a,2,raw_data\BABY CRY\scared\d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav; raw_data_2\cry\scared\d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
3a07cd180d276fb9821a8cfcced41e82,12,raw_data\BABY CRY\cold_hot\110c.wav; raw_data\BABY CRY\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\110c.wav; raw_data\Baby Crying Sounds\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data\Dataset\cry\110c.wav; raw_data\donateacry_corpus\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\110c.wav; raw_data_2\Baby Crying Sounds\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\110c.wav; raw_data_2\cry\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\110c.wav; raw_data_2\hungry\hungry1 (230).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3a58ac661488d43bf87f0ae8b567b303,11,raw_data\BABY CRY\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\145c.wav; raw_data\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data\Dataset\cry\145c.wav; raw_data\donateacry_corpus\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\145c.wav; raw_data_2\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\145c.wav; raw_data_2\cry\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\145c.wav; raw_data_2\hungry\hungry1 (124).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3a5e02e85df8236e5ad1d358d271d762,11,raw_data\BABY CRY\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\155c.wav; raw_data\Baby Crying Sounds\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data\Dataset\cry\155c.wav; raw_data\donateacry_corpus\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\155c.wav; raw_data_2\Baby Crying Sounds\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data_2\cry\discomfort\155c.wav; raw_data_2\cry\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\155c.wav; raw_data_2\hungry\hungry1 (37).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3a9cad32df9a6b20616fac8bbefb5be4,12,raw_data\BABY CRY\burping\521c.wav; raw_data\BABY CRY\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\burping\521c.wav; raw_data\Baby Crying Sounds\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data\Dataset\cry\521c.wav; raw_data\donateacry_corpus\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\burping\521c.wav; raw_data_2\Baby Crying Sounds\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data_2\cry\burping\521c.wav; raw_data_2\cry\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data_2\Dataset\cry\521c.wav; raw_data_2\hungry\hungry1 (333).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3ac57bbac5d7695bc6ef73087f2e92cc,11,raw_data\BABY CRY\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\468c.wav; raw_data\Baby Crying Sounds\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data\Dataset\cry\468c.wav; raw_data\donateacry_corpus\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\468c.wav; raw_data_2\Baby Crying Sounds\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data_2\cry\burping\468c.wav; raw_data_2\cry\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\468c.wav; raw_data_2\hungry\hungry1 (268).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3b3e49cc6f17b8012155afda901cf11c,11,raw_data\BABY CRY\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\161c.wav; raw_data\Baby Crying Sounds\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data\Dataset\cry\161c.wav; raw_data\donateacry_corpus\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\161c.wav; raw_data_2\Baby Crying Sounds\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\161c.wav; raw_data_2\cry\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\161c.wav; raw_data_2\hungry\hungry1 (36).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3bca96d6a57acb3ec6560522234b87e6,5,raw_data\Baby Crying Sounds\noise\1-54747-A.ogg; raw_data\Dataset\not_cry\15n.ogg; raw_data_2\Baby Crying Sounds\noise\1-54747-A.ogg; raw_data_2\cry\noise\1-54747-A.ogg; raw_data_2\Dataset\not_cry\15n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
3bd6cb967167c70d51d18687b3240107,11,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data\Baby Crying Sounds\tired\315c.wav; raw_data\Dataset\cry\315c.wav; raw_data\donateacry_corpus\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\Baby Crying Sounds\tired\315c.wav; raw_data_2\cry\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\cry\tired\315c.wav; raw_data_2\Dataset\cry\315c.wav; raw_data_2\discomfort\13discomfort.wav,discomfort; tired; cry,None; Discomfort,Unknown; Tired; Discomfort,no,Excluded/Unknown,yes,Discomfort,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
3c47180c3492cd7982883366272d2efa,11,raw_data\BABY CRY\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\224c.wav; raw_data\Baby Crying Sounds\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data\Dataset\cry\224c.wav; raw_data\donateacry_corpus\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\224c.wav; raw_data_2\Baby Crying Sounds\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data_2\cry\discomfort\224c.wav; raw_data_2\cry\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\224c.wav; raw_data_2\hungry\hungry1 (215).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
3c5da4e5314795dfe7476c2459d8fed7,5,raw_data\Baby Crying Sounds\noise\3-243726-A.ogg; raw_data\Dataset\not_cry\76n.ogg; raw_data_2\Baby Crying Sounds\noise\3-243726-A.ogg; raw_data_2\cry\noise\3-243726-A.ogg; raw_data_2\Dataset\not_cry\76n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
3c7c160928025e90e80914fde1c44d69,5,raw_data\Baby Crying Sounds\silence\silence.wav_43.wav; raw_data\Dataset\not_cry\260n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_43.wav; raw_data_2\cry\silence\silence.wav_43.wav; raw_data_2\Dataset\not_cry\260n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
3c8febebcb57242a83acbacd78eef5be,2,raw_data\BABY CRY\discomfort\uncom_natan23.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_natan23.wav,discomfort; Uncomfortable,None,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
