md5_hash,resolved_label_binary,source_selected_path,all_original_paths,evidence_status_summary,output_path_binary,original_duration_sec,cleaned_duration_sec,output_sample_rate
37605368e16be4ec89e5581dc331d42e,Hungry,raw_data\BABY CRY\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav,raw_data\BABY CRY\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data\Baby Crying Sounds\discomfort\156c.wav; raw_data\Baby Crying Sounds\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data\Dataset\cry\156c.wav; raw_data\donateacry_corpus\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\156c.wav; raw_data_2\Baby Crying Sounds\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data_2\cry\discomfort\156c.wav; raw_data_2\cry\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav; raw_data_2\Dataset\cry\156c.wav; raw_data_2\hungry\hungry1 (29).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__37605368e16be4ec89e5581dc331d42e.wav,6.78,6.304,16000
37dc5f49d22107c4568cbb5c098301ff,Not_Hungry,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data\Baby Crying Sounds\tired\313c.wav; raw_data\Dataset\cry\313c.wav; raw_data\donateacry_corpus\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data_2\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data_2\Baby Crying Sounds\tired\313c.wav; raw_data_2\cry\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav; raw_data_2\cry\tired\313c.wav; raw_data_2\Dataset\cry\313c.wav; raw_data_2\discomfort\11discomfort.wav,resolved_by_filename_priority,majority_binary/Not_Hungry/Not_Hungry__37dc5f49d22107c4568cbb5c098301ff.wav,6.9,6.548,16000
3900c9fb3202b51289be7dc75402536f,Not_Hungry,raw_data\BABY CRY\cold_hot\46c.wav,raw_data\BABY CRY\cold_hot\46c.wav; raw_data\BABY CRY\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data\Baby Crying Sounds\cold_hot\46c.wav; raw_data\Baby Crying Sounds\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data\Dataset\cry\46c.wav; raw_data\donateacry_corpus\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data_2\Baby Crying Sounds\cold_hot\46c.wav; raw_data_2\Baby Crying Sounds\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data_2\cry\cold_hot\46c.wav; raw_data_2\cry\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav; raw_data_2\Dataset\cry\46c.wav; raw_data_2\discomfort\14discomfort.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__3900c9fb3202b51289be7dc75402536f.wav,7.0,6.712,16000
398b910dc776dd5abfe14b9747584ab6,Hungry,raw_data\BABY CRY\burping\530c.wav,raw_data\BABY CRY\burping\530c.wav; raw_data\BABY CRY\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data\Baby Crying Sounds\burping\530c.wav; raw_data\Baby Crying Sounds\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data\Dataset\cry\530c.wav; raw_data\donateacry_corpus\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data_2\Baby Crying Sounds\burping\530c.wav; raw_data_2\Baby Crying Sounds\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data_2\cry\burping\530c.wav; raw_data_2\cry\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav; raw_data_2\Dataset\cry\530c.wav; raw_data_2\hungry\hungry1 (343).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__398b910dc776dd5abfe14b9747584ab6.wav,6.9,5.792,16000
3a07cd180d276fb9821a8cfcced41e82,Hungry,raw_data\BABY CRY\cold_hot\110c.wav,raw_data\BABY CRY\cold_hot\110c.wav; raw_data\BABY CRY\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\110c.wav; raw_data\Baby Crying Sounds\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data\Dataset\cry\110c.wav; raw_data\donateacry_corpus\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\110c.wav; raw_data_2\Baby Crying Sounds\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\110c.wav; raw_data_2\cry\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\110c.wav; raw_data_2\hungry\hungry1 (230).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3a07cd180d276fb9821a8cfcced41e82.wav,6.9,4.256,16000
3a58ac661488d43bf87f0ae8b567b303,Hungry,raw_data\BABY CRY\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,raw_data\BABY CRY\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\145c.wav; raw_data\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data\Dataset\cry\145c.wav; raw_data\donateacry_corpus\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\145c.wav; raw_data_2\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\145c.wav; raw_data_2\cry\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\145c.wav; raw_data_2\hungry\hungry1 (124).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3a58ac661488d43bf87f0ae8b567b303.wav,7.06,6.772,16000
3a5e02e85df8236e5ad1d358d271d762,Hungry,raw_data\BABY CRY\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,raw_data\BABY CRY\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\155c.wav; raw_data\Baby Crying Sounds\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data\Dataset\cry\155c.wav; raw_data\donateacry_corpus\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\155c.wav; raw_data_2\Baby Crying Sounds\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data_2\cry\discomfort\155c.wav; raw_data_2\cry\hungry\4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\155c.wav; raw_data_2\hungry\hungry1 (37).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3a5e02e85df8236e5ad1d358d271d762.wav,7.0,7.0,16000
3a9cad32df9a6b20616fac8bbefb5be4,Hungry,raw_data\BABY CRY\burping\521c.wav,raw_data\BABY CRY\burping\521c.wav; raw_data\BABY CRY\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\burping\521c.wav; raw_data\Baby Crying Sounds\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data\Dataset\cry\521c.wav; raw_data\donateacry_corpus\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\burping\521c.wav; raw_data_2\Baby Crying Sounds\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data_2\cry\burping\521c.wav; raw_data_2\cry\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav; raw_data_2\Dataset\cry\521c.wav; raw_data_2\hungry\hungry1 (333).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3a9cad32df9a6b20616fac8bbefb5be4.wav,6.96,6.544,16000
3ac57bbac5d7695bc6ef73087f2e92cc,Hungry,raw_data\BABY CRY\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav,raw_data\BABY CRY\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\468c.wav; raw_data\Baby Crying Sounds\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data\Dataset\cry\468c.wav; raw_data\donateacry_corpus\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\468c.wav; raw_data_2\Baby Crying Sounds\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data_2\cry\burping\468c.wav; raw_data_2\cry\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\468c.wav; raw_data_2\hungry\hungry1 (268).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3ac57bbac5d7695bc6ef73087f2e92cc.wav,6.92,6.92,16000
3b3e49cc6f17b8012155afda901cf11c,Hungry,raw_data\BABY CRY\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,raw_data\BABY CRY\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\161c.wav; raw_data\Baby Crying Sounds\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data\Dataset\cry\161c.wav; raw_data\donateacry_corpus\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\161c.wav; raw_data_2\Baby Crying Sounds\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\161c.wav; raw_data_2\cry\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\161c.wav; raw_data_2\hungry\hungry1 (36).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3b3e49cc6f17b8012155afda901cf11c.wav,6.78,6.684,16000
3bd6cb967167c70d51d18687b3240107,Not_Hungry,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,raw_data\BABY CRY\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data\Baby Crying Sounds\tired\315c.wav; raw_data\Dataset\cry\315c.wav; raw_data\donateacry_corpus\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\Baby Crying Sounds\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\Baby Crying Sounds\tired\315c.wav; raw_data_2\cry\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\cry\tired\315c.wav; raw_data_2\Dataset\cry\315c.wav; raw_data_2\discomfort\13discomfort.wav,resolved_by_filename_priority,majority_binary/Not_Hungry/Not_Hungry__3bd6cb967167c70d51d18687b3240107.wav,6.9,6.548,16000
3c47180c3492cd7982883366272d2efa,Hungry,raw_data\BABY CRY\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav,raw_data\BABY CRY\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\224c.wav; raw_data\Baby Crying Sounds\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data\Dataset\cry\224c.wav; raw_data\donateacry_corpus\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\224c.wav; raw_data_2\Baby Crying Sounds\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data_2\cry\discomfort\224c.wav; raw_data_2\cry\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\224c.wav; raw_data_2\hungry\hungry1 (215).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3c47180c3492cd7982883366272d2efa.wav,6.94,6.428,16000
3c8febebcb57242a83acbacd78eef5be,Not_Hungry,raw_data\BABY CRY\discomfort\uncom_natan23.wav,raw_data\BABY CRY\discomfort\uncom_natan23.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_natan23.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__3c8febebcb57242a83acbacd78eef5be.wav,7.68,7.648,16000
3c9cbca9a35e41ff9992aa0e5a8cc635,Hungry,raw_data\BABY CRY\cold_hot\36c.wav,raw_data\BABY CRY\cold_hot\36c.wav; raw_data\BABY CRY\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\36c.wav; raw_data\Baby Crying Sounds\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav; raw_data\Dataset\cry\36c.wav; raw_data\donateacry_corpus\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\36c.wav; raw_data_2\Baby Crying Sounds\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav; raw_data_2\cry\cold_hot\36c.wav; raw_data_2\cry\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav; raw_data_2\Dataset\cry\36c.wav; raw_data_2\hungry\hungry1 (102).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3c9cbca9a35e41ff9992aa0e5a8cc635.wav,7.0,6.976,16000
3d35814a4c30037a92ed89cdbcffc08c,Hungry,raw_data\BABY CRY\cold_hot\11c.wav,raw_data\BABY CRY\cold_hot\11c.wav; raw_data\BABY CRY\hungry\0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\11c.wav; raw_data\Baby Crying Sounds\hungry\0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav; raw_data\Dataset\cry\11c.wav; raw_data\donateacry_corpus\hungry\0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\11c.wav; raw_data_2\Baby Crying Sounds\hungry\0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\11c.wav; raw_data_2\cry\hungry\0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\11c.wav; raw_data_2\hungry\hungry1 (187).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3d35814a4c30037a92ed89cdbcffc08c.wav,6.96,6.672,16000
3db7effbaae27d2a0feb93e12e77d142,Not_Hungry,raw_data\BABY CRY\belly_pain\409c.wav,raw_data\BABY CRY\belly_pain\409c.wav; raw_data\Baby Crying Sounds\belly pain\409c.wav; raw_data\Dataset\cry\409c.wav; raw_data_2\Baby Crying Sounds\belly pain\409c.wav; raw_data_2\cry\belly pain\409c.wav; raw_data_2\Dataset\cry\409c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__3db7effbaae27d2a0feb93e12e77d142.wav,5.0,5.0,16000
3e333110a805a1687f0a8630f9dbb87d,Hungry,raw_data\BABY CRY\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,raw_data\BABY CRY\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\burping\466c.wav; raw_data\Baby Crying Sounds\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav; raw_data\Dataset\cry\466c.wav; raw_data\donateacry_corpus\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\burping\466c.wav; raw_data_2\Baby Crying Sounds\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav; raw_data_2\cry\burping\466c.wav; raw_data_2\cry\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\466c.wav; raw_data_2\hungry\hungry1 (265).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3e333110a805a1687f0a8630f9dbb87d.wav,6.94,6.876,16000
3e59cd42123d5ed0061b356a27739cfb,Hungry,raw_data\BABY CRY\cold_hot\120c.wav,raw_data\BABY CRY\cold_hot\120c.wav; raw_data\BABY CRY\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\120c.wav; raw_data\Baby Crying Sounds\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav; raw_data\Dataset\cry\120c.wav; raw_data\donateacry_corpus\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\120c.wav; raw_data_2\Baby Crying Sounds\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav; raw_data_2\cry\cold_hot\120c.wav; raw_data_2\cry\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav; raw_data_2\Dataset\cry\120c.wav; raw_data_2\hungry\hungry1 (14).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__3e59cd42123d5ed0061b356a27739cfb.wav,6.92,6.856,16000
3f2a127565cd83bdd6a10b01fc5f7c65,Not_Hungry,raw_data\Baby Crying Sounds\discomfort\212c.wav,raw_data\Baby Crying Sounds\discomfort\212c.wav; raw_data\Baby Crying Sounds\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav; raw_data\Dataset\cry\212c.wav; raw_data\donateacry_corpus\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav; raw_data_2\Baby Crying Sounds\discomfort\212c.wav; raw_data_2\Baby Crying Sounds\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav; raw_data_2\cry\discomfort\212c.wav; raw_data_2\cry\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav; raw_data_2\Dataset\cry\212c.wav; raw_data_2\discomfort\4discomfort.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__3f2a127565cd83bdd6a10b01fc5f7c65.wav,6.68,5.888,16000
3f3d4fb43025f401c2383e87fa6235fe,Not_Hungry,raw_data\BABY CRY\belly_pain\437c.wav,raw_data\BABY CRY\belly_pain\437c.wav; raw_data\Baby Crying Sounds\belly pain\437c.wav; raw_data\Dataset\cry\437c.wav; raw_data_2\Baby Crying Sounds\belly pain\437c.wav; raw_data_2\cry\belly pain\437c.wav; raw_data_2\Dataset\cry\437c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__3f3d4fb43025f401c2383e87fa6235fe.wav,5.0,5.0,16000
3fb9ec763eb8e92e0febb15b2fe0996f,Hungry,raw_data\BABY CRY\hungry\hung_yudi_puting_dilepas_15.wav,raw_data\BABY CRY\hungry\hung_yudi_puting_dilepas_15.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yudi_puting_dilepas_15.wav,no_conflict,majority_binary/Hungry/Hungry__3fb9ec763eb8e92e0febb15b2fe0996f.wav,5.013375,5.013375,16000
4002eb660e47cac58922a646b2925617,Hungry,raw_data\BABY CRY\belly_pain\383c.wav,raw_data\BABY CRY\belly_pain\383c.wav; raw_data\BABY CRY\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav; raw_data\Baby Crying Sounds\belly pain\383c.wav; raw_data\Baby Crying Sounds\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav; raw_data\Dataset\cry\383c.wav; raw_data\donateacry_corpus\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\383c.wav; raw_data_2\Baby Crying Sounds\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav; raw_data_2\cry\belly pain\383c.wav; raw_data_2\cry\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav; raw_data_2\Dataset\cry\383c.wav; raw_data_2\hungry\hungry1 (349).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__4002eb660e47cac58922a646b2925617.wav,7.0,6.872,16000
400fe0547fda423bbe25cb17ec1e58dd,Hungry,raw_data\BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,raw_data\BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\tired\296c.wav; raw_data\Dataset\cry\296c.wav; raw_data\donateacry_corpus\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\tired\296c.wav; raw_data_2\cry\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav; raw_data_2\cry\tired\296c.wav; raw_data_2\Dataset\cry\296c.wav; raw_data_2\hungry\hungry1 (78).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__400fe0547fda423bbe25cb17ec1e58dd.wav,6.92,6.632,16000
40b6486115fa3c5802a4c5327ddb040d,Hungry,raw_data\BABY CRY\cold_hot\83c.wav,raw_data\BABY CRY\cold_hot\83c.wav; raw_data\BABY CRY\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\cold_hot\83c.wav; raw_data\Baby Crying Sounds\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav; raw_data\Dataset\cry\83c.wav; raw_data\donateacry_corpus\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\83c.wav; raw_data_2\Baby Crying Sounds\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav; raw_data_2\cry\cold_hot\83c.wav; raw_data_2\cry\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\83c.wav; raw_data_2\hungry\hungry1 (201).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__40b6486115fa3c5802a4c5327ddb040d.wav,6.98,5.988,16000
4158a48bfea31f57afed633c37b731ab,Hungry,raw_data\BABY CRY\cold_hot\1c.wav,raw_data\BABY CRY\cold_hot\1c.wav; raw_data\BABY CRY\hungry\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\1c.wav; raw_data\Baby Crying Sounds\hungry\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav; raw_data\Dataset\cry\1c.wav; raw_data\donateacry_corpus\hungry\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\1c.wav; raw_data_2\Baby Crying Sounds\hungry\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\1c.wav; raw_data_2\cry\hungry\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\1c.wav; raw_data_2\hungry\hungry1 (3).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__4158a48bfea31f57afed633c37b731ab.wav,6.94,6.94,16000
